                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                  1.023,                0.49667,                0.96654,                0.94547,                0.92762,                0.96343,                0.62892,                 1.2472,                0.50562,                 1.1137,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.0137,                0.48756,                0.96049,                0.95573,                0.92697,                0.96801,                0.64209,                 1.2145,                0.48759,                 1.0986,                0.00134,                0.00134,                0.00134
                    102,                0.99853,                0.48213,                0.95223,                0.94889,                0.92879,                0.96439,                0.63127,                 1.2306,                 0.4998,                 1.1067,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.0193,                0.49182,                0.96642,                0.95149,                0.93826,                0.96926,                0.64241,                 1.2178,                0.48365,                 1.1018,              0.0013268,              0.0013268,              0.0013268
                    104,                0.99718,                0.48235,                0.95895,                0.95547,                0.92844,                0.96691,                0.64594,                 1.1985,                0.48301,                 1.1007,              0.0013202,              0.0013202,              0.0013202
                    105,                 1.0032,                0.48446,                0.95662,                0.94306,                0.93756,                0.96738,                0.64547,                 1.2034,                0.48237,                 1.0977,              0.0013136,              0.0013136,              0.0013136
                    106,                 1.0046,                0.48372,                0.95802,                0.95395,                0.91784,                0.96799,                0.64498,                 1.2126,                0.49273,                 1.1053,               0.001307,               0.001307,               0.001307
                    107,                0.99838,                0.47938,                0.95344,                0.95206,                0.92039,                0.95989,                 0.6479,                 1.1764,                0.48172,                 1.0841,              0.0013004,              0.0013004,              0.0013004
                    108,                0.97469,                0.47315,                0.95055,                 0.9554,                 0.9277,                0.96694,                0.64229,                 1.2098,                0.48725,                 1.1083,              0.0012938,              0.0012938,              0.0012938
                    109,                0.97262,                0.46886,                 0.9479,                0.94331,                0.93281,                0.96646,                0.63318,                 1.2259,                0.49782,                 1.1195,              0.0012872,              0.0012872,              0.0012872
                    110,                0.98775,                0.47737,                0.95273,                0.94912,                 0.9229,                0.96415,                0.65373,                 1.1745,                0.48645,                 1.0808,              0.0012806,              0.0012806,              0.0012806
