                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                 1.6209,                0.78908,                 1.1756,                0.83266,                0.76372,                0.80727,                0.34936,                 1.9389,                0.89415,                  1.395,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.6231,                0.78461,                 1.1976,                0.84662,                0.79558,                0.84688,                0.36092,                 1.9446,                0.88316,                 1.4001,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.6251,                0.78361,                  1.189,                0.81703,                0.80973,                0.81949,                0.40199,                  1.824,                0.81193,                 1.3568,               0.000911,               0.000911,               0.000911
                     57,                 1.6128,                0.78103,                 1.1929,                0.87437,                0.79735,                0.85782,                0.41211,                 1.7896,                0.82156,                 1.3285,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.5598,                0.76419,                 1.1628,                0.82608,                0.77965,                0.81357,                0.34144,                 2.0318,                0.86578,                 1.4477,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.6047,                0.76517,                 1.1676,                0.86669,                0.79974,                0.85802,                0.38072,                 1.9377,                0.85047,                  1.403,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.5932,                0.76908,                 1.1845,                0.85606,                0.80619,                0.85987,                0.39486,                 1.8681,                0.83997,                 1.3658,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.5955,                 0.7886,                 1.2038,                0.77991,                0.75752,                0.75393,                0.33129,                 1.9957,                0.92937,                 1.4453,               0.000812,               0.000812,               0.000812
                     62,                 1.6099,                0.77524,                 1.1836,                0.84707,                0.74513,                0.80628,                0.34193,                 2.0139,                0.90907,                 1.4493,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.5584,                0.75585,                 1.1779,                0.83339,                 0.7708,                0.79795,                0.36245,                 1.9331,                0.85652,                 1.4001,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.5756,                0.75712,                 1.1679,                0.83702,                0.80619,                0.83187,                0.35539,                 1.9778,                0.85124,                 1.4295,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.5643,                0.75977,                 1.1771,                0.86085,                0.80088,                0.85155,                0.37313,                 1.9415,                0.84847,                    1.4,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.5747,                0.76587,                 1.1707,                0.83031,                0.83186,                0.83884,                0.38272,                 1.9273,                0.83727,                  1.381,               0.000713,               0.000713,               0.000713
                     67,                 1.5318,                0.74801,                  1.159,                0.82134,                0.82655,                0.85575,                0.37287,                 1.9406,                0.81326,                  1.405,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.5486,                0.74233,                 1.1546,                0.85083,                0.80619,                0.84817,                0.40578,                 1.8512,                0.79111,                 1.3537,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.5483,                0.74244,                 1.1729,                0.86159,                0.79735,                0.83764,                0.39898,                 1.8512,                0.79348,                  1.358,              0.0006536,              0.0006536,              0.0006536
                     70,                  1.528,                0.73987,                 1.1464,                0.85098,                0.76018,                0.80243,                0.36743,                 1.8744,                0.83834,                  1.378,              0.0006338,              0.0006338,              0.0006338
                     71,                  1.513,                0.73265,                 1.1509,                0.83691,                0.79019,                0.81934,                 0.3701,                 1.9442,                  0.839,                 1.4052,               0.000614,               0.000614,               0.000614
                     72,                 1.5198,                0.72648,                 1.1442,                0.86726,                0.81416,                0.85631,                0.41163,                 1.8417,                0.77652,                 1.3601,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.4889,                0.73627,                 1.1322,                0.87501,                0.80442,                0.84702,                0.40969,                 1.8263,                0.79565,                 1.3477,              0.0005744,              0.0005744,              0.0005744
                     74,                  1.507,                0.72265,                 1.1275,                0.85373,                0.82301,                0.85602,                 0.3817,                 1.9429,                0.81264,                 1.4123,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.4908,                 0.7129,                 1.1372,                0.85476,                0.81593,                0.85405,                0.37011,                 1.9515,                0.80646,                 1.4101,              0.0005348,              0.0005348,              0.0005348
