                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.8102,                0.85326,                  1.413,                0.90741,                 0.8428,                0.89722,                0.43381,                 1.8112,                0.78979,                 1.4582,              0.0014159,              0.0014159,              0.0014159
                     61,                 1.7667,                0.83301,                 1.3914,                0.91001,                0.85303,                0.90318,                0.45289,                 1.7584,                0.76125,                 1.4413,               0.001406,               0.001406,               0.001406
                     62,                 1.7833,                0.83428,                 1.4091,                0.91052,                0.84723,                0.89443,                0.45093,                 1.7321,                0.74647,                 1.4204,              0.0013961,              0.0013961,              0.0013961
                     63,                 1.7799,                0.83203,                 1.3825,                0.89614,                0.83093,                0.88346,                0.43784,                 1.7713,                0.73716,                 1.4463,              0.0013862,              0.0013862,              0.0013862
                     64,                 1.7635,                0.83843,                 1.4007,                0.89113,                0.85941,                0.90081,                0.44666,                 1.7629,                0.77171,                 1.4385,              0.0013763,              0.0013763,              0.0013763
                     65,                  1.737,                0.80824,                 1.3514,                0.91522,                0.86128,                 0.9127,                0.46572,                 1.6773,                0.72644,                 1.3938,              0.0013664,              0.0013664,              0.0013664
                     66,                 1.7321,                0.81737,                 1.3753,                0.92285,                0.85618,                0.90804,                0.46696,                 1.6867,                0.71072,                 1.3985,              0.0013565,              0.0013565,              0.0013565
                     67,                 1.7283,                0.81192,                 1.3635,                0.91938,                0.86416,                0.91265,                0.47516,                 1.6723,                  0.714,                 1.3901,              0.0013466,              0.0013466,              0.0013466
                     68,                 1.7191,                0.80623,                 1.3724,                0.90398,                0.86909,                0.90921,                0.46988,                 1.6829,                0.71323,                 1.4018,              0.0013367,              0.0013367,              0.0013367
                     69,                 1.7035,                0.79814,                 1.3476,                0.92652,                0.85636,                0.91227,                0.47826,                 1.6732,                0.72502,                 1.3946,              0.0013268,              0.0013268,              0.0013268
                     70,                 1.7112,                0.81016,                 1.3535,                 0.9293,                0.86161,                0.91762,                0.47355,                 1.6874,                0.71289,                 1.4035,              0.0013169,              0.0013169,              0.0013169
                     71,                  1.749,                0.82452,                 1.3787,                 0.9257,                0.86343,                0.91667,                0.48236,                 1.6451,                0.70046,                 1.3792,               0.001307,               0.001307,               0.001307
                     72,                 1.6908,                0.79707,                 1.3405,                0.90973,                0.87221,                0.91931,                0.47762,                 1.6657,                0.71725,                   1.39,              0.0012971,              0.0012971,              0.0012971
                     73,                 1.6821,                0.79196,                 1.3538,                0.88344,                0.83718,                0.88496,                0.43053,                 1.8145,                0.78059,                 1.4609,              0.0012872,              0.0012872,              0.0012872
                     74,                 1.6987,                0.79691,                 1.3514,                0.89683,                0.84914,                0.88823,                0.46482,                 1.6522,                0.69215,                 1.3851,              0.0012773,              0.0012773,              0.0012773
                     75,                 1.6957,                0.80093,                  1.361,                0.90901,                0.87128,                0.91388,                0.48636,                 1.6565,                0.69038,                 1.3867,              0.0012674,              0.0012674,              0.0012674
                     76,                 1.6883,                0.79574,                 1.3554,                 0.9174,                0.86585,                0.91775,                0.45109,                 1.7868,                0.72118,                 1.4452,              0.0012575,              0.0012575,              0.0012575
                     77,                 1.6891,                0.79578,                 1.3396,                0.91783,                0.87493,                0.91857,                0.47378,                 1.7039,                0.71443,                 1.4055,              0.0012476,              0.0012476,              0.0012476
                     78,                 1.6549,                0.78743,                 1.3338,                0.92063,                0.88312,                0.92067,                0.45975,                 1.7222,                0.71344,                 1.4186,              0.0012377,              0.0012377,              0.0012377
                     79,                 1.6607,                0.77544,                 1.3257,                0.92554,                0.86925,                 0.9177,                0.48634,                 1.6402,                0.67571,                 1.3815,              0.0012278,              0.0012278,              0.0012278
                     80,                 1.6316,                0.76964,                 1.3066,                0.90745,                 0.8795,                0.91706,                0.48051,                 1.6398,                0.70786,                 1.3714,              0.0012179,              0.0012179,              0.0012179
                     81,                 1.6449,                0.78323,                 1.3204,                0.91083,                0.85975,                0.91273,                 0.4621,                 1.7338,                0.71613,                 1.4204,               0.001208,               0.001208,               0.001208
                     82,                 1.6481,                0.78463,                 1.3418,                0.91231,                0.86433,                0.91941,                0.48475,                 1.6489,                 0.7033,                 1.3769,              0.0011981,              0.0011981,              0.0011981
                     83,                 1.6176,                0.76181,                 1.3005,                0.91742,                 0.8742,                0.91291,                0.49985,                 1.5749,                0.67188,                 1.3515,              0.0011882,              0.0011882,              0.0011882
                     84,                 1.6291,                0.76628,                 1.3085,                0.92416,                 0.8499,                 0.9082,                0.47011,                 1.7209,                0.72363,                 1.4143,              0.0011783,              0.0011783,              0.0011783
                     85,                 1.6067,                0.76233,                 1.3065,                0.90758,                0.87986,                0.91953,                0.49263,                 1.6265,                0.70665,                 1.3733,              0.0011684,              0.0011684,              0.0011684
                     86,                 1.6293,                0.76842,                 1.3117,                0.91676,                0.86666,                0.91424,                0.49986,                 1.5822,                0.66287,                 1.3452,              0.0011585,              0.0011585,              0.0011585
                     87,                 1.6252,                0.78107,                 1.3242,                0.91588,                0.86072,                0.91117,                0.48822,                 1.6066,                0.70789,                 1.3576,              0.0011486,              0.0011486,              0.0011486
                     88,                 1.5885,                0.75571,                 1.2963,                0.92158,                0.86106,                0.91192,                 0.4842,                 1.6271,                0.68151,                 1.3744,              0.0011387,              0.0011387,              0.0011387
                     89,                 1.5794,                0.75656,                 1.3011,                0.92073,                 0.8815,                0.92717,                0.48807,                 1.6432,                  0.697,                 1.3727,              0.0011288,              0.0011288,              0.0011288
                     90,                 1.5933,                0.75803,                 1.3032,                0.91279,                0.86955,                0.91487,                0.49181,                 1.6231,                0.68187,                 1.3788,              0.0011189,              0.0011189,              0.0011189
                     91,                 1.5609,                  0.741,                 1.2896,                0.92235,                0.87165,                0.91886,                0.49592,                 1.6438,                0.68365,                 1.3799,               0.001109,               0.001109,               0.001109
                     92,                 1.5942,                0.74937,                 1.3043,                0.92434,                0.87221,                0.92553,                0.48871,                 1.6684,                0.68308,                 1.3916,              0.0010991,              0.0010991,              0.0010991
                     93,                 1.5633,                0.74131,                 1.2749,                0.91756,                0.86167,                0.90874,                0.50196,                 1.5528,                0.66917,                 1.3358,              0.0010892,              0.0010892,              0.0010892
                     94,                  1.564,                0.73479,                 1.2749,                0.92417,                0.87767,                0.92021,                0.49394,                 1.6195,                0.66921,                 1.3722,              0.0010793,              0.0010793,              0.0010793
                     95,                 1.5533,                 0.7443,                 1.2835,                0.90197,                0.86927,                0.89933,                0.49134,                  1.591,                0.68401,                 1.3558,              0.0010694,              0.0010694,              0.0010694
                     96,                 1.5644,                0.73291,                 1.2745,                0.90612,                0.86531,                 0.9081,                0.50173,                 1.5657,                0.68134,                 1.3428,              0.0010595,              0.0010595,              0.0010595
                     97,                 1.5446,                0.74263,                 1.2806,                0.92048,                0.87858,                0.92641,                 0.5039,                 1.5813,                0.66967,                 1.3471,              0.0010496,              0.0010496,              0.0010496
                     98,                 1.5719,                0.73557,                 1.2901,                0.90068,                0.87968,                0.91472,                0.50813,                 1.5411,                0.65518,                 1.3305,              0.0010397,              0.0010397,              0.0010397
                     99,                 1.5122,                0.71412,                 1.2613,                0.91242,                0.89082,                0.92494,                0.50527,                 1.5839,                0.65589,                 1.3538,              0.0010298,              0.0010298,              0.0010298
                    100,                  1.521,                 0.7267,                 1.2699,                0.92096,                0.89228,                 0.9328,                0.52081,                 1.5604,                0.65481,                 1.3318,              0.0010199,              0.0010199,              0.0010199
                    101,                 1.4885,                0.71951,                 1.2631,                 0.9308,                0.88164,                0.93007,                0.51492,                 1.5487,                0.64054,                 1.3366,                0.00101,                0.00101,                0.00101
                    102,                 1.5318,                0.72844,                 1.2713,                  0.909,                0.88461,                0.92178,                0.50907,                 1.5853,                0.67922,                 1.3482,              0.0010001,              0.0010001,              0.0010001
                    103,                 1.5195,                0.72787,                 1.2675,                 0.9229,                0.88301,                0.92829,                0.51712,                 1.5508,                0.65517,                 1.3319,              0.0009902,              0.0009902,              0.0009902
                    104,                 1.5277,                 0.7356,                 1.2735,                0.92376,                0.87877,                0.92237,                0.50479,                 1.5812,                0.65767,                 1.3452,              0.0009803,              0.0009803,              0.0009803
                    105,                  1.495,                0.72545,                 1.2663,                0.93589,                0.87731,                 0.9232,                0.51827,                 1.5385,                0.64026,                 1.3262,              0.0009704,              0.0009704,              0.0009704
                    106,                 1.4882,                0.71367,                 1.2499,                0.92066,                0.87931,                0.92156,                0.52373,                 1.5299,                0.65036,                 1.3214,              0.0009605,              0.0009605,              0.0009605
                    107,                 1.4698,                0.71007,                 1.2453,                0.92302,                 0.8826,                0.92282,                0.52852,                 1.4952,                0.64022,                 1.3071,              0.0009506,              0.0009506,              0.0009506
                    108,                 1.4769,                0.71199,                 1.2508,                 0.9063,                0.87243,                0.92319,                0.49443,                 1.6394,                0.67957,                 1.3691,              0.0009407,              0.0009407,              0.0009407
                    109,                 1.4788,                0.71209,                 1.2535,                0.91058,                0.89429,                0.92882,                0.51416,                 1.5555,                0.67226,                 1.3336,              0.0009308,              0.0009308,              0.0009308
                    110,                 1.4813,                0.71155,                 1.2478,                0.91281,                0.88753,                 0.9206,                0.52522,                  1.515,                0.63675,                 1.3184,              0.0009209,              0.0009209,              0.0009209
                    111,                 1.4677,                0.71013,                  1.252,                0.92806,                0.89264,                0.93444,                0.54124,                 1.4904,                0.63216,                 1.2965,               0.000911,               0.000911,               0.000911
                    112,                 1.4584,                0.70304,                 1.2324,                0.90351,                0.88954,                0.91952,                 0.5232,                 1.5362,                0.64332,                 1.3308,              0.0009011,              0.0009011,              0.0009011
                    113,                  1.448,                0.69728,                 1.2248,                0.91724,                0.88231,                0.92782,                0.53229,                 1.5026,                0.63433,                 1.3034,              0.0008912,              0.0008912,              0.0008912
                    114,                 1.4601,                0.69779,                 1.2371,                0.92974,                0.88191,                0.92774,                0.50769,                 1.5688,                0.65457,                 1.3316,              0.0008813,              0.0008813,              0.0008813
                    115,                  1.442,                0.69541,                 1.2221,                0.92122,                0.88384,                0.92448,                  0.533,                 1.4846,                0.62535,                  1.298,              0.0008714,              0.0008714,              0.0008714
                    116,                 1.4292,                0.68913,                 1.2307,                0.92928,                0.88169,                0.92565,                0.52476,                  1.529,                0.63847,                 1.3183,              0.0008615,              0.0008615,              0.0008615
                    117,                 1.4548,                0.69682,                 1.2329,                0.93607,                0.88388,                0.93498,                 0.5392,                 1.4983,                0.62694,                 1.2998,              0.0008516,              0.0008516,              0.0008516
                    118,                   1.44,                0.69172,                   1.22,                0.92293,                0.89208,                0.92471,                0.53544,                 1.4705,                 0.6283,                 1.2927,              0.0008417,              0.0008417,              0.0008417
                    119,                 1.4294,                0.69484,                 1.2194,                 0.9268,                0.88774,                 0.9261,                0.53362,                 1.4871,                0.62264,                 1.3001,              0.0008318,              0.0008318,              0.0008318
                    120,                 1.4418,                0.69485,                 1.2378,                 0.9247,                0.89757,                0.92839,                0.53683,                 1.4956,                0.63138,                 1.2983,              0.0008219,              0.0008219,              0.0008219
                    121,                 1.4442,                0.68664,                 1.2152,                0.91895,                0.89191,                0.92445,                0.53715,                 1.5042,                0.62329,                 1.3078,               0.000812,               0.000812,               0.000812
                    122,                 1.4108,                0.68526,                 1.2172,                0.92101,                0.88777,                0.92863,                0.53955,                 1.4686,                0.63158,                 1.2843,              0.0008021,              0.0008021,              0.0008021
                    123,                 1.3968,                0.67625,                 1.2111,                0.93363,                0.89191,                0.93523,                0.53971,                 1.4864,                0.62419,                 1.2928,              0.0007922,              0.0007922,              0.0007922
                    124,                 1.3931,                0.67765,                 1.2148,                0.91524,                0.89958,                0.93222,                0.54078,                 1.4726,                 0.6201,                  1.292,              0.0007823,              0.0007823,              0.0007823
                    125,                 1.4186,                0.69105,                 1.2166,                0.92511,                0.89538,                0.93097,                0.54388,                 1.4748,                0.61625,                 1.2949,              0.0007724,              0.0007724,              0.0007724
                    126,                 1.4303,                 0.6935,                 1.2239,                0.92767,                0.88954,                0.93074,                0.53912,                  1.475,                0.62386,                 1.3087,              0.0007625,              0.0007625,              0.0007625
                    127,                  1.412,                0.68042,                 1.2149,                 0.9208,                0.89155,                0.92701,                0.55096,                 1.4538,                0.61004,                  1.293,              0.0007526,              0.0007526,              0.0007526
                    128,                 1.3963,                0.67104,                 1.2042,                0.91753,                 0.8918,                0.92884,                0.54962,                  1.443,                0.60669,                 1.2803,              0.0007427,              0.0007427,              0.0007427
                    129,                 1.3467,                0.65276,                 1.1676,                0.91812,                0.89538,                0.92964,                0.54486,                 1.4592,                0.61937,                  1.283,              0.0007328,              0.0007328,              0.0007328
                    130,                 1.3738,                0.67461,                 1.2039,                0.92803,                0.88844,                0.93039,                0.55148,                 1.4543,                0.60919,                 1.2852,              0.0007229,              0.0007229,              0.0007229
                    131,                 1.3936,                0.68002,                 1.2076,                 0.9256,                0.89575,                0.92775,                0.54861,                 1.4492,                0.61272,                 1.2792,               0.000713,               0.000713,               0.000713
                    132,                 1.3983,                0.67917,                 1.2094,                0.93442,                0.90451,                0.94094,                0.54898,                 1.4655,                0.61037,                 1.2921,              0.0007031,              0.0007031,              0.0007031
                    133,                 1.3722,                0.66075,                 1.1874,                0.92661,                0.89282,                0.92644,                 0.5516,                 1.4408,                0.60869,                 1.2852,              0.0006932,              0.0006932,              0.0006932
                    134,                 1.3897,                0.66989,                 1.1981,                0.92469,                0.89629,                0.93079,                0.55759,                 1.4346,                0.60787,                 1.2753,              0.0006833,              0.0006833,              0.0006833
                    135,                 1.3625,                0.66484,                 1.1994,                0.91834,                0.89611,                0.93376,                0.55436,                 1.4431,                0.60288,                  1.277,              0.0006734,              0.0006734,              0.0006734
                    136,                 1.3769,                0.67156,                 1.2108,                0.92667,                0.89246,                0.92859,                0.54484,                 1.4683,                0.61774,                 1.2903,              0.0006635,              0.0006635,              0.0006635
                    137,                 1.3698,                0.67343,                 1.2085,                0.92706,                0.90037,                0.93303,                0.55039,                 1.4792,                0.62039,                 1.2945,              0.0006536,              0.0006536,              0.0006536
                    138,                 1.3538,                 0.6606,                 1.1909,                0.92707,                0.89353,                0.92871,                0.55166,                 1.4344,                0.62127,                 1.2759,              0.0006437,              0.0006437,              0.0006437
                    139,                 1.3435,                0.65553,                 1.1764,                0.91797,                0.90433,                0.93475,                 0.5594,                  1.437,                0.60089,                 1.2777,              0.0006338,              0.0006338,              0.0006338
                    140,                 1.3375,                0.65378,                 1.1747,                0.92995,                0.89976,                0.93655,                0.54647,                  1.475,                0.61937,                 1.3017,              0.0006239,              0.0006239,              0.0006239
                    141,                 1.3489,                0.65267,                 1.1703,                0.92756,                0.91108,                0.93559,                0.56697,                 1.4123,                0.58978,                 1.2635,               0.000614,               0.000614,               0.000614
                    142,                 1.3406,                0.64888,                 1.1797,                0.93064,                0.90013,                0.94097,                 0.5653,                 1.4382,                0.60414,                 1.2722,              0.0006041,              0.0006041,              0.0006041
                    143,                 1.3328,                0.65225,                 1.1757,                0.93636,                0.89187,                0.92935,                0.56391,                 1.4183,                  0.595,                 1.2673,              0.0005942,              0.0005942,              0.0005942
                    144,                 1.3354,                0.65634,                 1.1893,                0.92798,                0.90889,                0.93489,                  0.562,                 1.4093,                0.59537,                 1.2599,              0.0005843,              0.0005843,              0.0005843
                    145,                 1.3256,                0.64551,                 1.1709,                 0.9273,                0.90358,                0.94036,                0.56773,                 1.3992,                0.59416,                 1.2635,              0.0005744,              0.0005744,              0.0005744
                    146,                 1.3297,                0.64959,                 1.1686,                0.92493,                0.89979,                0.93811,                0.56524,                 1.3916,                0.60239,                  1.251,              0.0005645,              0.0005645,              0.0005645
                    147,                 1.3587,                 0.6632,                 1.1901,                0.93076,                0.89836,                 0.9358,                0.55958,                 1.4178,                0.60448,                 1.2606,              0.0005546,              0.0005546,              0.0005546
                    148,                 1.3238,                0.64975,                  1.174,                0.92216,                0.90743,                0.93365,                0.57346,                 1.3978,                0.58844,                 1.2612,              0.0005447,              0.0005447,              0.0005447
                    149,                 1.3339,                0.65008,                 1.1754,                0.93173,                0.91035,                0.94142,                0.57197,                  1.391,                0.58896,                 1.2517,              0.0005348,              0.0005348,              0.0005348
                    150,                 1.3263,                0.65004,                  1.185,                0.93267,                0.90579,                0.93872,                0.56573,                 1.4031,                0.59167,                  1.256,              0.0005249,              0.0005249,              0.0005249
                    151,                 1.2995,                0.63607,                 1.1552,                0.92019,                0.90936,                0.93609,                0.57209,                 1.3867,                0.58228,                 1.2564,               0.000515,               0.000515,               0.000515
