                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 1.0679,                0.52394,                 1.1083,                0.94403,                0.91562,                  0.954,                0.60239,                 1.3532,                0.56952,                 1.2399,             0.00066716,             0.00066716,             0.00066716
                     69,                  1.085,                0.51993,                 1.1138,                0.94857,                0.91638,                0.95905,                0.60616,                 1.3534,                0.56641,                   1.24,             0.00064726,             0.00064726,             0.00064726
                     70,                 1.0976,                0.52644,                 1.1206,                0.95167,                0.91189,                0.95427,                0.61311,                 1.3122,                0.55252,                 1.2191,             0.00062737,             0.00062737,             0.00062737
                     71,                 1.0587,                 0.5166,                 1.1005,                0.93587,                0.91327,                0.95147,                0.60988,                 1.3206,                0.58601,                 1.2216,             0.00060748,             0.00060748,             0.00060748
                     72,                 1.0541,                0.51464,                  1.107,                 0.9553,                0.91465,                0.95843,                0.61784,                 1.2864,                0.55041,                 1.2103,             0.00058758,             0.00058758,             0.00058758
                     73,                 1.0295,                0.50456,                 1.0964,                0.95553,                0.90459,                 0.9577,                 0.6164,                 1.2976,                0.56564,                  1.211,             0.00056769,             0.00056769,             0.00056769
                     74,                 1.0292,                0.50163,                 1.0887,                0.95315,                0.91731,                0.95735,                  0.629,                 1.2807,                0.54685,                 1.2024,              0.0005478,              0.0005478,              0.0005478
                     75,                0.99995,                0.49553,                 1.0722,                0.96472,                0.91213,                0.95564,                0.63372,                 1.2575,                0.53036,                 1.1945,              0.0005279,              0.0005279,              0.0005279
                     76,                0.99759,                0.49044,                 1.0785,                0.95427,                0.92478,                0.95965,                0.59554,                 1.3701,                0.57322,                 1.2388,             0.00050801,             0.00050801,             0.00050801
                     77,                 1.0069,                0.49335,                 1.0711,                0.95422,                0.92055,                0.95899,                0.63023,                  1.252,                0.54557,                 1.1861,             0.00048812,             0.00048812,             0.00048812
                     78,                 1.0067,                0.49472,                 1.0762,                 0.9578,                  0.928,                0.96426,                0.62167,                 1.3021,                0.54651,                 1.2104,             0.00046822,             0.00046822,             0.00046822
                     79,                0.99048,                0.48733,                 1.0698,                0.95704,                0.92761,                0.96362,                0.64247,                 1.2154,                0.53222,                 1.1775,             0.00044833,             0.00044833,             0.00044833
                     80,                0.96883,                0.47766,                 1.0553,                0.95565,                0.93191,                0.96129,                0.63668,                 1.2392,                0.52979,                 1.1871,             0.00042844,             0.00042844,             0.00042844
                     81,                0.97404,                0.48251,                 1.0639,                0.95705,                0.92265,                0.95885,                0.62613,                 1.2796,                 0.5415,                 1.2025,             0.00040854,             0.00040854,             0.00040854
                     82,                0.96244,                0.47733,                 1.0508,                 0.9521,                0.93214,                0.96237,                0.64435,                 1.2028,                0.53053,                  1.169,             0.00038865,             0.00038865,             0.00038865
                     83,                0.97156,                0.48459,                 1.0651,                0.95573,                0.92872,                0.96437,                0.64873,                 1.2087,                  0.527,                 1.1769,             0.00036876,             0.00036876,             0.00036876
                     84,                0.93134,                0.47365,                 1.0499,                0.95681,                 0.9303,                0.96209,                0.65302,                 1.1792,                0.51818,                 1.1595,             0.00034886,             0.00034886,             0.00034886
