                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 2.0125,                  1.592,                 2.0023,                0.66053,                0.56784,                0.60839,                  0.249,                 2.0218,                 1.5122,                 1.9968,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.8716,                 1.2963,                 1.8391,                 0.6347,                0.59799,                 0.6169,                0.25097,                 2.0273,                 1.5326,                   2.01,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.9455,                 1.2788,                 1.7397,                0.62634,                0.64858,                0.61218,                0.25953,                 1.9995,                 1.5435,                 2.0018,              0.0003368,              0.0003368,              0.0003368
                     86,                  1.981,                 1.2693,                 1.7935,                0.62711,                0.61307,                0.61274,                0.26424,                 1.9885,                 1.5199,                  1.996,               0.000317,               0.000317,               0.000317
                     87,                 1.8347,                 1.2474,                 1.7506,                0.66346,                0.59296,                0.62911,                0.27569,                 1.9744,                 1.4852,                 1.9869,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.8667,                 1.2006,                 1.6693,                0.66209,                0.61307,                0.63398,                0.27935,                 1.9616,                 1.4458,                 1.9739,              0.0002774,              0.0002774,              0.0002774
                     89,                  1.876,                 1.2941,                 1.8592,                0.70138,                0.62312,                0.66239,                0.29074,                 1.9672,                 1.4233,                 1.9731,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.8482,                 1.2437,                 1.6807,                0.69234,                0.63317,                0.66791,                0.29331,                 1.9886,                 1.4145,                  1.992,              0.0002378,              0.0002378,              0.0002378
                     91,                 2.6717,                 7.4918,                 2.2862,                0.67949,                0.63819,                0.66696,                0.29109,                 2.0163,                 1.4092,                 2.0124,               0.000218,               0.000218,               0.000218
                     92,                 1.9085,                 1.5033,                 1.9841,                 0.6556,                0.63317,                0.66365,                0.29145,                 2.0083,                 1.3962,                 2.0053,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.8751,                 1.3817,                 1.8997,                0.63552,                0.63317,                0.65293,                0.29128,                 2.0296,                 1.4041,                 2.0178,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.6718,                 1.2049,                 1.6801,                 0.6274,                0.63463,                0.64527,                0.28779,                 2.0431,                 1.4238,                 2.0199,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.7397,                 1.2232,                 1.8158,                 0.6372,                0.62814,                0.64425,                0.28213,                 2.0448,                 1.4356,                 2.0149,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.8437,                 1.2943,                 1.9296,                0.61745,                0.65327,                0.66261,                0.28422,                 2.0372,                  1.442,                 2.0078,               0.000119,               0.000119,               0.000119
                     97,                 1.9569,                 1.2946,                 1.7485,                0.62596,                0.65327,                0.66835,                0.28606,                 2.0212,                 1.4456,                 1.9964,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                  1.716,                  1.208,                 1.7126,                0.62149,                0.66833,                0.66773,                0.28203,                 2.0047,                 1.4487,                 1.9865,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.7806,                 1.5136,                 1.8031,                0.60151,                0.66752,                0.66456,                0.28615,                 1.9949,                 1.4513,                 1.9791,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.8024,                 1.3206,                  1.771,                0.61729,                0.65327,                0.66574,                 0.2902,                 1.9824,                  1.447,                 1.9713,               3.98e-05,               3.98e-05,               3.98e-05
