                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 1.7798,                0.84795,                 1.4092,                0.90231,                0.84782,                0.89357,                 0.4348,                 1.7687,                0.85182,                 1.4526,               0.000812,               0.000812,               0.000812
                     62,                 1.8304,                0.85049,                 1.3935,                0.90301,                0.82672,                0.86853,                0.42324,                 1.7718,                0.79702,                 1.4485,              0.0007922,              0.0007922,              0.0007922
                     63,                  1.781,                 0.8468,                 1.3773,                0.91511,                0.85554,                0.90298,                0.45228,                 1.7342,                0.80221,                 1.4317,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.7866,                0.84193,                 1.3917,                 0.9125,                0.85484,                0.90338,                0.44742,                  1.769,                0.82938,                 1.4445,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.7758,                0.83286,                 1.3895,                 0.9199,                0.83745,                0.89532,                0.44216,                 1.7552,                0.80669,                 1.4332,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.7715,                0.84068,                 1.3868,                0.91732,                0.82954,                0.89906,                0.43874,                 1.7695,                0.81905,                  1.447,               0.000713,               0.000713,               0.000713
                     67,                 1.7783,                0.84015,                 1.3941,                0.91307,                0.86565,                0.90807,                 0.4466,                 1.7951,                0.78129,                 1.4571,              0.0006932,              0.0006932,              0.0006932
                     68,                  1.779,                0.81586,                 1.3719,                0.91977,                0.84914,                0.90126,                 0.4435,                 1.8023,                0.81408,                 1.4586,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.7331,                0.80931,                 1.3716,                0.90175,                 0.8553,                0.90055,                0.41572,                 1.8684,                 0.8545,                 1.4906,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.7444,                0.80814,                 1.3618,                0.91358,                0.85392,                0.90326,                0.44135,                 1.7804,                 0.8101,                 1.4461,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.7667,                0.82377,                  1.398,                0.92457,                0.84594,                0.90029,                0.44423,                 1.7526,                0.75175,                 1.4379,               0.000614,               0.000614,               0.000614
                     72,                 1.7268,                0.79952,                 1.3599,                0.91915,                0.85516,                0.91139,                0.45663,                 1.7444,                0.77812,                 1.4282,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.7267,                0.80538,                 1.3681,                0.91475,                0.85411,                0.90877,                0.44372,                 1.7822,                0.81155,                 1.4443,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.7239,                 0.7914,                  1.373,                0.92155,                0.85369,                0.90174,                0.41753,                 1.8873,                 0.8173,                 1.4997,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.7373,                0.80154,                 1.3622,                0.91922,                0.84817,                0.90645,                0.43265,                 1.8346,                0.81674,                 1.4718,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.7681,                0.81177,                 1.3798,                0.91553,                0.85507,                0.90564,                0.45593,                 1.7446,                0.81359,                 1.4343,               0.000515,               0.000515,               0.000515
                     77,                 1.7758,                0.82125,                 1.3936,                 0.8875,                0.82816,                0.86067,                0.40195,                 1.8425,                0.78286,                 1.4822,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.7488,                 0.8108,                 1.3702,                 0.8994,                0.84532,                0.90325,                0.44798,                  1.784,                0.81818,                 1.4473,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.7295,                0.79871,                 1.3749,                0.92226,                0.85961,                 0.9115,                   0.46,                 1.7459,                0.79204,                 1.4267,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.7059,                0.79253,                 1.3499,                0.91798,                0.86519,                 0.9124,                0.44419,                 1.7829,                0.79974,                 1.4497,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.7055,                0.77933,                 1.3673,                0.91898,                0.86887,                0.91446,                0.45435,                 1.7619,                0.77149,                 1.4347,               0.000416,               0.000416,               0.000416
                     82,                 1.7013,                0.78869,                 1.3532,                0.92107,                0.84748,                0.90826,                0.46186,                 1.7222,                 0.7839,                 1.4187,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.7108,                0.78614,                 1.3428,                0.93236,                0.86243,                0.92072,                0.46622,                 1.7316,                0.75734,                 1.4154,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.6906,                0.77598,                 1.3499,                0.92869,                0.84784,                0.90777,                0.46798,                 1.7044,                 0.7518,                 1.4111,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.6764,                0.78179,                 1.3578,                0.92354,                0.86358,                0.91499,                0.47395,                 1.7175,                0.72504,                 1.4106,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.6924,                 0.7685,                 1.3492,                0.92834,                0.87016,                0.92464,                0.47038,                 1.7167,                0.75861,                 1.4089,               0.000317,               0.000317,               0.000317
                     87,                 1.6685,                0.76023,                 1.3268,                0.93322,                0.86243,                 0.9203,                0.47293,                  1.713,                0.73796,                 1.4127,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.6798,                0.76878,                 1.3225,                0.92234,                0.87256,                0.92117,                 0.4718,                 1.7091,                0.74584,                 1.4037,              0.0002774,              0.0002774,              0.0002774
                     89,                  1.647,                0.75543,                  1.341,                0.92676,                0.86451,                0.91804,                0.48075,                 1.6966,                0.73629,                 1.4017,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.6488,                0.75373,                 1.3307,                0.91903,                0.87118,                0.91793,                0.47153,                 1.7132,                0.75056,                 1.4097,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.6548,                0.77565,                 1.3818,                 0.9325,                0.87398,                0.92295,                0.47409,                 1.7028,                0.72761,                 1.4113,               0.000218,               0.000218,               0.000218
                     92,                 1.6072,                0.75092,                 1.3515,                0.92303,                 0.8698,                0.91491,                0.47716,                 1.6834,                0.75232,                 1.3971,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.6139,                0.75516,                 1.3637,                 0.9393,                0.87216,                0.92546,                0.48163,                 1.7016,                0.72873,                 1.4011,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.6087,                0.74425,                 1.3409,                0.93077,                0.86603,                0.91441,                0.47195,                 1.6834,                0.73441,                 1.3977,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.5977,                0.74265,                  1.332,                0.92636,                0.86404,                0.91608,                0.48197,                 1.6658,                0.73931,                 1.3832,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.5988,                 0.7404,                 1.3465,                0.92749,                0.87417,                0.91979,                0.48419,                 1.6706,                0.72409,                 1.3903,               0.000119,               0.000119,               0.000119
                     97,                 1.5722,                0.72637,                 1.3442,                0.92787,                0.87578,                0.92223,                0.49093,                 1.6645,                 0.7233,                 1.3844,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.5653,                0.72629,                 1.3287,                0.92662,                0.86561,                0.91821,                0.49042,                 1.6584,                0.71953,                 1.3813,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.5719,                 0.7291,                 1.3347,                0.92784,                0.87846,                0.92459,                0.49095,                 1.6659,                0.72278,                  1.383,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.5699,                0.72209,                 1.3275,                0.92859,                0.87946,                0.92443,                0.49204,                 1.6601,                0.71756,                 1.3812,               3.98e-05,               3.98e-05,               3.98e-05
