                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                  1.433,                0.66321,                  1.291,                0.93083,                0.87302,                0.92045,                0.46026,                 1.7599,                0.72396,                 1.4625,             0.00072684,             0.00072684,             0.00072684
                     66,                 1.4357,                0.65457,                 1.2934,                0.92674,                0.89165,                0.93328,                0.51864,                 1.5693,                0.65661,                 1.3608,             0.00070694,             0.00070694,             0.00070694
                     67,                 1.3578,                0.63659,                 1.2527,                0.92777,                0.88057,                0.92042,                0.51048,                  1.572,                0.65373,                 1.3626,             0.00068705,             0.00068705,             0.00068705
                     68,                 1.3532,                0.62551,                 1.2511,                0.93167,                0.88636,                0.92769,                0.50269,                 1.6357,                0.66115,                 1.3955,             0.00066716,             0.00066716,             0.00066716
                     69,                 1.3573,                0.62552,                 1.2517,                 0.9459,                0.90177,                0.93822,                0.48939,                 1.6808,                0.66957,                 1.4197,             0.00064726,             0.00064726,             0.00064726
                     70,                 1.3501,                0.61954,                 1.2488,                0.94135,                0.89096,                0.93089,                0.53733,                 1.4907,                0.61204,                 1.3262,             0.00062737,             0.00062737,             0.00062737
                     71,                 1.3626,                0.62881,                 1.2506,                0.93576,                0.90479,                0.93714,                0.53822,                 1.5042,                0.61622,                 1.3256,             0.00060748,             0.00060748,             0.00060748
                     72,                 1.3161,                0.61414,                 1.2396,                 0.9318,                0.89574,                0.93279,                0.49979,                  1.646,                0.66964,                 1.3961,             0.00058758,             0.00058758,             0.00058758
                     73,                 1.2718,                0.59997,                 1.2191,                0.94436,                0.90154,                0.94052,                0.55722,                 1.4535,                0.60635,                 1.3069,             0.00056769,             0.00056769,             0.00056769
                     74,                 1.2323,                0.58474,                 1.2069,                0.93581,                0.89832,                0.93302,                0.54603,                 1.4697,                0.60819,                 1.3101,              0.0005478,              0.0005478,              0.0005478
                     75,                 1.2668,                0.58957,                 1.2024,                0.93814,                0.90361,                0.93691,                0.54945,                 1.4704,                0.60858,                 1.3158,              0.0005279,              0.0005279,              0.0005279
                     76,                 1.2115,                0.57704,                 1.1848,                0.93195,                0.90415,                0.93209,                0.53672,                 1.5346,                0.62376,                 1.3393,             0.00050801,             0.00050801,             0.00050801
                     77,                  1.217,                0.57795,                 1.1888,                0.94294,                  0.902,                  0.939,                0.54574,                 1.4936,                0.62137,                 1.3313,             0.00048812,             0.00048812,             0.00048812
