                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.4704,                0.84423,                 1.4252,                0.73437,                0.70352,                0.72902,                0.33595,                 1.8955,                 1.1755,                 2.0342,              0.0005546,              0.0005546,              0.0005546
                     75,                  1.346,                0.75123,                 1.4209,                0.75997,                0.69849,                0.73192,                0.34064,                 1.9051,                 1.1592,                 2.0452,              0.0005348,              0.0005348,              0.0005348
                     76,                  1.586,                0.90337,                 1.4871,                0.75303,                0.72864,                0.75237,                0.34993,                 1.9045,                 1.1342,                 2.0435,               0.000515,               0.000515,               0.000515
                     77,                 1.3671,                0.82294,                 1.5058,                0.76574,                0.73367,                0.76077,                0.35573,                 1.9036,                 1.1094,                 2.0394,              0.0004952,              0.0004952,              0.0004952
                     78,                  1.476,                0.84006,                 1.4577,                0.77034,                0.74372,                0.76256,                0.35998,                 1.8881,                 1.0944,                 2.0316,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.4957,                 1.1725,                 1.5648,                0.77968,                0.74372,                0.77467,                0.36418,                 1.8867,                 1.0885,                 2.0335,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.4112,                 0.8724,                 1.5621,                0.81949,                0.69849,                0.76893,                0.35245,                 1.9032,                  1.089,                 2.0505,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.4376,                 1.1771,                 1.5926,                0.80221,                0.70352,                0.77323,                0.35322,                 1.9057,                 1.1089,                 2.0438,               0.000416,               0.000416,               0.000416
                     82,                 1.4114,                 0.8218,                 1.3524,                0.77971,                0.71357,                0.77613,                0.35087,                 1.8957,                 1.1239,                 2.0316,              0.0003962,              0.0003962,              0.0003962
                     83,                  1.415,                0.93155,                 1.6303,                 0.8097,                0.70352,                0.78584,                0.36151,                 1.8877,                  1.115,                 2.0258,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.3789,                0.80447,                 1.5362,                0.82644,                0.68844,                0.77748,                0.36037,                 1.8871,                 1.1245,                 2.0238,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.4326,                0.86241,                 1.3911,                0.76204,                0.70807,                0.76838,                0.35867,                 1.8742,                 1.1354,                 2.0142,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.4475,                0.83341,                 1.4446,                0.77129,                0.69347,                0.75301,                0.35635,                 1.8574,                  1.131,                 2.0044,               0.000317,               0.000317,               0.000317
                     87,                 1.3495,                0.77126,                 1.4254,                0.78864,                0.71251,                0.75258,                0.35402,                 1.8584,                 1.1192,                 2.0034,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.3457,                0.68633,                 1.3139,                0.79619,                0.70672,                0.74871,                0.35417,                 1.8667,                 1.1142,                 2.0114,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.4043,                0.81253,                 1.5239,                0.77984,                0.71201,                0.74559,                0.35294,                 1.8647,                 1.1226,                 2.0125,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.3689,                0.82531,                 1.3908,                0.78687,                0.69849,                  0.742,                0.35261,                   1.86,                 1.1316,                 2.0135,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.5133,                 1.6305,                 1.5917,                0.77996,                0.69466,                0.74292,                0.35037,                 1.8507,                 1.1218,                 2.0078,               0.000218,               0.000218,               0.000218
                     92,                 1.4777,                0.98405,                 1.7724,                0.78321,                0.69347,                0.75186,                0.35113,                  1.851,                 1.1158,                 2.0125,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.4727,                0.88495,                 1.7042,                0.76613,                0.70785,                0.75798,                0.35796,                  1.865,                 1.1083,                 2.0256,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.3117,                0.73226,                 1.4652,                0.79942,                0.69849,                0.76211,                0.35554,                 1.8806,                 1.1072,                 2.0309,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.3946,                0.80964,                  1.644,                 0.7351,                0.73367,                0.76763,                0.35501,                 1.8875,                 1.1056,                 2.0352,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.4539,                0.80068,                 1.7217,                0.74521,                0.73489,                0.76531,                0.35557,                 1.8867,                 1.1151,                 2.0276,               0.000119,               0.000119,               0.000119
                     97,                 1.3353,                 0.7371,                 1.4235,                0.76488,                0.70296,                0.76502,                0.36072,                 1.8799,                 1.1166,                 2.0267,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.3092,                0.74285,                 1.4623,                0.77941,                0.69245,                0.76443,                0.36676,                 1.8715,                 1.1102,                 2.0195,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.3097,                0.96466,                  1.669,                0.81889,                0.68165,                0.76284,                0.36739,                 1.8623,                 1.1042,                  2.015,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.4293,                0.88329,                 1.5268,                0.75791,                0.70796,                0.76488,                0.36407,                 1.8599,                 1.1004,                  2.017,               3.98e-05,               3.98e-05,               3.98e-05
