                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                 1.4969,                0.69008,                 1.3078,                0.94412,                0.87838,                0.92961,                0.50984,                 1.6108,                0.68506,                 1.3662,             0.00092577,             0.00092577,             0.00092577
                     56,                  1.448,                0.67211,                 1.2892,                 0.9294,                0.86912,                0.91632,                0.44918,                 1.8076,                0.72891,                 1.4773,             0.00090587,             0.00090587,             0.00090587
                     57,                 1.4372,                0.67195,                 1.2879,                0.92621,                0.86128,                0.90431,                0.49802,                 1.6057,                0.67148,                 1.3675,             0.00088598,             0.00088598,             0.00088598
                     58,                  1.428,                 0.6639,                 1.2853,                 0.9398,                0.88703,                0.93718,                0.52687,                 1.5562,                0.67817,                 1.3345,             0.00086609,             0.00086609,             0.00086609
                     59,                 1.4147,                0.65007,                 1.2706,                0.95075,                0.88372,                0.93769,                0.53281,                 1.5318,                0.65893,                 1.3247,             0.00084619,             0.00084619,             0.00084619
                     60,                 1.3999,                0.65537,                 1.2749,                 0.9441,                0.88475,                0.94041,                0.53419,                 1.5222,                0.66563,                 1.3221,              0.0008263,              0.0008263,              0.0008263
                     61,                 1.3793,                0.64781,                 1.2593,                0.94323,                0.89433,                0.94079,                0.53906,                 1.5095,                0.65896,                 1.3155,             0.00080641,             0.00080641,             0.00080641
                     62,                 1.3512,                0.63444,                 1.2362,                0.94225,                0.89165,                0.93428,                0.53583,                 1.5249,                0.65566,                 1.3167,             0.00078651,             0.00078651,             0.00078651
                     63,                 1.3491,                0.63246,                 1.2451,                0.93425,                0.90108,                0.94316,                0.52693,                 1.5601,                0.65126,                 1.3342,             0.00076662,             0.00076662,             0.00076662
                     64,                 1.3415,                0.62894,                 1.2391,                0.94871,                0.88499,                0.93924,                0.54021,                 1.5078,                0.64131,                 1.3131,             0.00074673,             0.00074673,             0.00074673
                     65,                 1.3217,                0.62047,                  1.225,                0.94666,                0.88544,                0.93719,                0.53722,                 1.5245,                 0.6503,                 1.3167,             0.00072684,             0.00072684,             0.00072684
                     66,                 1.3124,                0.61492,                 1.2149,                0.94529,                0.89027,                0.94032,                0.54866,                  1.481,                 0.6328,                 1.2995,             0.00070694,             0.00070694,             0.00070694
                     67,                 1.2591,                0.59842,                 1.1919,                0.93792,                0.89717,                0.93678,                0.55326,                 1.4645,                0.62162,                  1.288,             0.00068705,             0.00068705,             0.00068705
                     68,                 1.2479,                0.59766,                 1.1933,                0.94966,                0.89303,                0.94172,                0.55763,                 1.4474,                0.61229,                 1.2844,             0.00066716,             0.00066716,             0.00066716
                     69,                 1.2665,                0.59749,                 1.1986,                0.94947,                0.88843,                0.93923,                0.55276,                 1.4943,                0.64054,                 1.3046,             0.00064726,             0.00064726,             0.00064726
                     70,                 1.2541,                0.59926,                 1.1973,                0.94633,                0.88824,                0.94061,                0.56987,                 1.4263,                0.61125,                 1.2704,             0.00062737,             0.00062737,             0.00062737
                     71,                  1.255,                0.59738,                 1.1907,                0.94312,                0.89832,                0.94219,                0.56242,                 1.4325,                0.62675,                 1.2727,             0.00060748,             0.00060748,             0.00060748
                     72,                 1.2326,                0.59085,                 1.1913,                0.94622,                0.89579,                0.94582,                0.57297,                 1.4139,                0.61476,                 1.2647,             0.00058758,             0.00058758,             0.00058758
                     73,                 1.2045,                0.58002,                 1.1778,                0.94784,                0.89694,                0.94899,                0.57764,                 1.3864,                 0.6124,                 1.2518,             0.00056769,             0.00056769,             0.00056769
                     74,                 1.1913,                0.57229,                 1.1648,                 0.9411,                0.90054,                0.94787,                0.55529,                 1.5007,                0.63468,                  1.298,              0.0005478,              0.0005478,              0.0005478
                     75,                 1.1866,                 0.5723,                 1.1552,                0.94828,                0.89848,                0.94634,                 0.5798,                 1.4124,                0.59828,                 1.2564,              0.0005279,              0.0005279,              0.0005279
                     76,                 1.1964,                0.57261,                 1.1657,                0.94964,                0.90225,                0.94978,                0.54685,                 1.5088,                0.63625,                 1.3048,             0.00050801,             0.00050801,             0.00050801
                     77,                 1.1941,                0.57326,                 1.1551,                0.94742,                0.89541,                0.94474,                0.57888,                 1.4193,                0.61971,                 1.2594,             0.00048812,             0.00048812,             0.00048812
                     78,                 1.1844,                0.57293,                 1.1543,                0.94922,                0.89446,                0.94741,                0.57222,                 1.4518,                0.61569,                 1.2713,             0.00046822,             0.00046822,             0.00046822
                     79,                 1.1825,                0.56586,                 1.1569,                0.94441,                0.89883,                0.94757,                0.59026,                 1.3703,                0.60351,                 1.2406,             0.00044833,             0.00044833,             0.00044833
                     80,                 1.1453,                0.55512,                 1.1332,                0.93658,                0.90614,                0.94541,                0.59512,                 1.3509,                0.58308,                 1.2341,             0.00042844,             0.00042844,             0.00042844
                     81,                 1.1287,                0.55593,                 1.1371,                0.93934,                0.90838,                0.94608,                0.59731,                 1.3461,                 0.5903,                 1.2344,             0.00040854,             0.00040854,             0.00040854
                     82,                 1.1272,                0.55138,                 1.1252,                0.94173,                0.89597,                0.94085,                0.59021,                 1.3472,                0.58614,                  1.231,             0.00038865,             0.00038865,             0.00038865
                     83,                 1.1716,                0.56641,                 1.1527,                  0.952,                0.90328,                 0.9468,                0.59738,                 1.3479,                 0.5799,                 1.2301,             0.00036876,             0.00036876,             0.00036876
                     84,                 1.1301,                0.55408,                 1.1351,                0.93788,                0.90706,                0.94311,                0.59839,                 1.3319,                0.58827,                 1.2245,             0.00034886,             0.00034886,             0.00034886
                     85,                 1.1169,                0.55231,                  1.123,                0.93459,                0.90385,                0.94308,                0.60231,                 1.3131,                0.56606,                 1.2156,             0.00032897,             0.00032897,             0.00032897
                     86,                 1.1089,                0.54647,                  1.117,                0.95155,                0.89901,                0.94913,                0.60694,                  1.305,                0.57762,                 1.2117,             0.00030908,             0.00030908,             0.00030908
                     87,                 1.0758,                0.53578,                 1.1107,                0.94333,                0.90867,                0.94719,                0.60691,                 1.3124,                0.57285,                  1.215,             0.00028918,             0.00028918,             0.00028918
                     88,                 1.1111,                0.55093,                  1.124,                0.94028,                0.90729,                0.94626,                0.60908,                 1.3071,                0.57202,                 1.2104,             0.00026929,             0.00026929,             0.00026929
                     89,                 1.0647,                0.52572,                 1.1074,                0.95051,                0.90016,                0.95026,                0.61511,                 1.2909,                0.56988,                 1.2057,              0.0002494,              0.0002494,              0.0002494
                     90,                 1.0854,                0.53589,                 1.1141,                0.95625,                0.89509,                0.94864,                0.61503,                  1.286,                0.55531,                 1.2025,             0.00022951,             0.00022951,             0.00022951
                     91,                 1.0091,                0.51239,                  1.079,                0.94562,                0.90729,                0.95112,                0.61301,                 1.2966,                0.55814,                 1.2104,             0.00020961,             0.00020961,             0.00020961
                     92,                0.97459,                0.50665,                 1.0693,                0.95209,                0.90971,                0.95015,                0.61296,                 1.3128,                0.56674,                 1.2095,             0.00018972,             0.00018972,             0.00018972
                     93,                0.95598,                0.49381,                 1.0596,                0.95327,                0.91513,                0.95741,                0.61218,                 1.3042,                0.55715,                 1.2102,             0.00016983,             0.00016983,             0.00016983
                     94,                0.95373,                0.49757,                  1.058,                 0.9536,                0.90779,                0.95603,                0.62074,                 1.2792,                0.55643,                 1.1979,             0.00014993,             0.00014993,             0.00014993
                     95,                0.90491,                0.47631,                 1.0343,                0.94401,                0.91145,                0.95278,                0.62632,                 1.2674,                0.55402,                 1.1922,             0.00013004,             0.00013004,             0.00013004
                     96,                0.94599,                0.48992,                 1.0527,                0.95299,                0.90933,                0.95203,                0.62527,                 1.2524,                0.55185,                 1.1874,             0.00011015,             0.00011015,             0.00011015
                     97,                0.91319,                  0.479,                  1.044,                0.95981,                0.90706,                0.95835,                0.62814,                 1.2482,                0.54569,                 1.1864,             9.0253e-05,             9.0253e-05,             9.0253e-05
                     98,                0.90925,                0.47918,                 1.0414,                0.95576,                0.90683,                0.95133,                0.63035,                 1.2411,                0.54332,                 1.1823,              7.036e-05,              7.036e-05,              7.036e-05
                     99,                0.89354,                0.47246,                 1.0325,                0.95593,                0.91324,                0.95187,                0.63578,                 1.2295,                0.54153,                 1.1783,             5.0466e-05,             5.0466e-05,             5.0466e-05
                    100,                 0.9048,                0.47615,                  1.039,                 0.9518,                 0.9158,                0.95515,                0.63317,                 1.2379,                0.54592,                  1.181,             3.0573e-05,             3.0573e-05,             3.0573e-05
