                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                 1.5359,                0.70658,                 1.2913,                0.94392,                0.88283,                0.93226,                0.50618,                  1.637,                 0.6764,                  1.368,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.5418,                 0.6982,                 1.2787,                0.93169,                0.88161,                0.92487,                0.49497,                 1.6568,                0.70604,                 1.3798,               0.000317,               0.000317,               0.000317
                     87,                 1.5119,                 0.6859,                 1.2539,                0.92737,                0.89004,                0.92406,                0.49755,                 1.6412,                0.68161,                 1.3731,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.5161,                0.68776,                 1.2484,                0.92632,                0.89142,                0.92901,                0.49733,                 1.6619,                0.70489,                 1.3797,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.4823,                0.67368,                  1.265,                 0.9378,                0.89482,                0.93857,                0.50351,                 1.6595,                0.68679,                 1.3777,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.4771,                0.67359,                 1.2535,                0.94045,                0.89786,                0.94365,                0.51688,                 1.6172,                0.67608,                 1.3571,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.5115,                0.69329,                  1.309,                0.94258,                0.88682,                 0.9327,                0.50824,                 1.6368,                0.66547,                 1.3741,               0.000218,               0.000218,               0.000218
                     92,                 1.4478,                0.67174,                 1.2723,                0.92969,                0.89303,                0.93186,                0.50905,                 1.6358,                0.67493,                 1.3691,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.4623,                0.66885,                 1.2923,                   0.94,                0.88268,                0.93303,                0.47693,                 1.7429,                0.70795,                  1.428,              0.0001784,              0.0001784,              0.0001784
                     94,                   1.44,                0.66583,                 1.2569,                0.93579,                 0.8951,                0.93347,                0.51914,                  1.604,                0.66701,                  1.355,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.4163,                0.64976,                 1.2457,                0.93005,                0.89009,                0.93206,                0.51788,                 1.6067,                0.66803,                 1.3568,              0.0001388,              0.0001388,              0.0001388
                     96,                  1.429,                0.65554,                 1.2642,                0.93437,                0.89077,                0.93263,                0.51838,                 1.6081,                0.66994,                 1.3559,               0.000119,               0.000119,               0.000119
                     97,                 1.3851,                0.63949,                 1.2527,                0.93615,                0.89713,                0.93505,                0.52187,                 1.6077,                0.65892,                 1.3557,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.3685,                0.63322,                 1.2355,                0.92928,                0.89418,                0.93199,                0.51794,                 1.6187,                0.67546,                 1.3602,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                  1.375,                0.63686,                 1.2403,                0.94095,                0.90176,                0.94148,                0.52885,                 1.5883,                0.65053,                 1.3477,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.3744,                0.63202,                 1.2353,                0.93661,                0.90246,                 0.9418,                0.52439,                 1.5981,                0.65313,                 1.3533,               3.98e-05,               3.98e-05,               3.98e-05
